source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-0106,research,Acoustically evoked auditory change complex in children with auditory neuropathy spectrum disorder: a potential objective tool for identifying cochlear implant candidates.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0107,research,Across-formant integration and speech intelligibility: Effects of acoustic source properties in the presence and absence of a contralateral interferer.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0108,research,Activating a Noise-Gating Algorithm and Personalizing Electrode Threshold Levels Improve Recognition of Soft Speech for Adults With CIs.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0109,research,"Acute Comparison of Mild-Gain Hearing Aid Approaches in an Adult With Mild Traumatic Brain Injury and Long-Term Effects of Mild-Gain Amplification on Speech Perception in Noise and Self-Reported Hearing-Related Disability, Hyperacusis, and Quality of Life.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0110,research,Adaptation to novel foreign-accented speech and retention of benefit following training: Influence of aging and hearing loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0111,research,Adapting Audiology Procedures During the Pandemic: Validity and Efficacy of Testing Outside a Sound Booth.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0112,research,Adapting to New Hearing Aids and Hearing Aid Adjustments in Adult Danish Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0113,research,"Adaptive Hearing Aid Benefit in Children With Mild/Moderate Hearing Loss: A Registered, Double-Blind, Randomized Clinical Trial.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0114,research,Adjuvant Migraine Medications in the Treatment of Sudden Sensorinural Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0115,research,Adult Auditory Brainstem Implant Outcomes and Three-Dimensional Electrode Array Position on Computed Tomography.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0116,research,Adult Children's Perspectives on Their Role in Their Parent's Hearing Healthcare Processes.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0117,research,Adult Cochlear Implant Users Versus Typical Hearing Persons: An Automatic Analysis of Acoustic-Prosodic Parameters.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0118,research,Adult hearing-aid users with cochlear dead regions restricted to high frequencies: Implications for amplification.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0119,research,Adults with cochlear implants can use prosody to determine the clausal structure of spoken sentences.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0120,research,"Adults With Cochlear Implants: Residual Hearing, Musical Perception, and Temporal Skills.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0121,research,Advance Contextual Clues Alleviate Listening Effort During Sentence Repair in Listeners With Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0122,research,Advanced Bionics HiRes Ultra and Ultra 3D Series Cochlear Implant Recall: Time Course of Anomalies.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0123,research,Adverse events and discomfort during magnetic resonance imaging in cochlear implant recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0124,research,Aero-tactile integration during speech perception: Effect of response and stimulus characteristics on syllable identification.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0125,research,Aerodynamic Threshold Measures for Reflecting Glottal Closure in Voice Disorders.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0126,research,Aftereffects of Intense Low-Frequency Sound on Spontaneous Otoacoustic Emissions: Effect of Frequency and Level.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0127,research,Age and Hearing Ability Influence Selective Attention During Childhood.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0128,research,Age and hearing loss and the use of acoustic cues in fricative categorization.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0129,research,Age at Full-Time Use Predicts Language Outcomes Better Than Age of Surgery in Children Who Use Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0130,research,"Age Differences in the Effects of Speaking Rate on Auditory, Visual, and Auditory-Visual Speech Perception.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0131,research,Age Effects on Cochlear Reflectance in Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0132,research,Age effects on perceptual restoration of degraded interrupted sentences.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0133,research,Age-related changes in auditory temporal processing assessed using forward masking.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0134,research,Age-Related Changes in Listening Effort for Children and Teenagers With Normal Hearing and Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0135,research,Age-Related Changes in Temporal Resolution Revisited: Electrophysiological and Behavioral Findings From Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0136,research,Age-Related Changes in Voice Emotion Recognition by Postlingually Deafened Listeners With Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0137,research,Age-Related Differences in the Processing of Temporal Envelope and Spectral Cues in a Speech Segment.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0138,research,"Age-Related Hearing Loss, Cognitive Decline, and Social Interaction: Testing a Framework.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0139,research,Age-related High-frequency Hearing Loss Is Not Associated With Horizontal Semicircular Canal Function.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0140,research,Age-related loss of auditory sensitivity in the zebrafish (Danio rerio).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0141,research,Aging affects auditory contributions to focus perception in Jianghuai Mandarina).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0142,research,Aging Effect on Categorical Perception of Mandarin Tones 2 and 3 and Thresholds of Pitch Contour Discrimination.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
